movie_name,id,short_comment,score,comment_time,votes,Fake
这个杀手不太冷静,мая,6，没想到春节档看下来，能够及格的竟然是开心麻花，毕竟原著底本是真的够好，怎么瞎拍都能保住下限,3,2022-02-28 19:55:14,0,0
盛夏未来,东北洪常秀,MING有点意思,3,2021-10-06 15:31:10,0,0
心灵奇旅,贝塔先生,被繁忙的生活打断观影体验,3,27/12/2020 14:37,1,0
独行月球,王不留行,开心麻花流水线产品，虽然特效升级，制作升级，但是故事反而降级了，讲故事的方法越来越懒了。,3,2022-07-31 11:03:30,37,0
一点就到家,沈辛成很枯燥🐝,是国家命题没错 但这作文真的满分！完美的商业喜剧片 剧本写作精密度堪比九十年代的好莱坞都市喜剧 毫无尿点。三个流量无人拉胯 最关键的是 无论是演员/角色之间的友谊 还是这条将中国农村改变的道路 都叫人觉得是可信的 这在现下真的很难得。去看🐵,5,2020-10-04 17:39:56,18,0
这个杀手不太冷静,消亡之人,喜剧张力是建立在“表演”二字上的。有人在演，有人没演，有人知道这是在演，有人不知道，而窥尽所有角色状态差异的观众，自然能感受到其中的幽默。这招其实不新奇。应该说，很难得开心麻花在用脑子而非段子搞笑。舞台式布景打光做得不错。而既然他们演的就是烂演员，夸张就不足挂齿了。但是，不是幽默加冷就叫冷幽默，加黑就叫黑色幽默，也可以是冻得瑟瑟发抖和两眼一抹黑。其实可以更高级，但大概这就是开心麻花的选择。接下来就看市场的选择了。所幸马丽在，又冷又飒，像把靓丽的尖刀。她的状态和其他人不一样。他们依然无脑插科打诨，她则冷嘲热讽动作迅猛，也只有她在这部黑色幽默与开心麻花的杂交产物中是圆融的。其实一贯如此，她是开心麻花的锚，负责了她参与的每部电影的情感重量，即便在昨晚的小品中。她真的该去演正剧……,3,2022-02-01 15:14:45,186,0
一周的朋友,一條魚佔滿了河,日版雖然俗套，好歹營造出的青春感十分真切，會讓人相信角色們彼此之間的友情是真的，然而，看完陸版之後，只想向日版道歉。陸版即便做了大刀闊斧的改編，不僅沒弱化俗套，反而更顯狗血，而且目光所及之處皆是假，造型假，時代假，情感假，表演假，盡皆懸浮，盡皆降智，盡皆煩人，盡皆矯情，沒有邏輯，沒有生活，沒有人味，沒有共鳴，唯一真實的一點，是男生輕易被原諒而女生要受盡欺侮。如果幾位主演演的是兒童劇，表演可圈可點，可惜並不是，如果打哈欠流出的目油也算淚的話，那可是真讓我好好哭了一場呢。,1,2022-06-18 13:47:14,289,0
心灵奇旅,菲菲不停问我,有些笑点，其他的还是算了吧……最后一句话出来感觉作文可以给满分了。,2,26/12/2020 20:48,1,0
一点就到家,戚阿九,能听见远山树林的声音...配合手势特别...传教...,3,2020-10-04 22:52:51,10,0
盛夏未来,luvkiwilyh,故事很弱……也很土……演技不评价了，还有成长空间,2,2021-10-07 13:08:48,15,0
花木兰,白色加农炮,迪士尼公主片其实也就是这个水平……,3,2020-11-22 16:47:08,0,0
这个杀手不太冷静,foguoguo,春节档需要更多喜剧片,3,2022-02-05 13:21:01,0,0
一周的朋友,大平头猪,颜值真的没话说赵今麦真的真的好漂亮 妹妹哭的很真情实感（一星）林一真的真的好帅 哥哥演技也好好（一星）而且而且我终于get到了沈月的颜！！！剧情狗血 当中还夹杂着一丝老套许洁要是还活着的话这不妥妥的三jio恋绿萍和紫菱嘛可是我竟然哭了！我竟然哭了？一定是田馥甄唱的太棒了！！我永远爱这个女人！！！（一星）（还有一星是因为我的朋友们）,4,2022-06-19 00:52:56,12,0
这个杀手不太冷静,微暗的火,当魏成功接过花束，满头是土，怀着刚刚差点被活埋的恐惧和被欺骗的愤怒，边笑着边喊“我杀青了”的画面；和片尾花絮里魏翔泪流满面，颤抖着的语调叙说“感谢闫非鹏魔给我这个机会，让我当一次男主角”的片段，戏里戏外发生互文，才是电影在开心麻花式段子戏谑的背后，那一抹穿透影视寒冬的、魔幻时刻的温暖。,3,2022-04-07 18:45:22,2,0
心灵奇旅,文森特九六,2020年的末尾，终于体会到了久违的温暖与柔软。皮克斯的两面，平凡世界的幻想，幻想世界的平凡，将成年人的烦恼在童真中抚慰，将孩子们的欢笑在成长中丰满。一颗对生命毫无激情的纯真种子，聪慧却脆弱，在从零开始的直觉体会下逐渐向往活着的真切，一个迎来生命转机的倒霉男人，执着却迷茫，从满怀目标出发的主观能动后步步卸下包袱的放空，灵魂在这其中流淌生成，那是对生活的敬爱、接纳和珍重。那么事实呢，这糟糕的一年似乎早已不允许这种天真的童话存在，异世界中的精灵们亦如这世界的每一个人那般有着七情六欲，“人”的乐与悲，从未在这部作品中超脱，到头来，生活空前的艰辛，看淡一切的日子那样遥不可及。总不能放弃希望和梦吧，摆脱泥潭，大家也迎来了又一次新生，皮克斯将那份坚守的理想主义与乐观主义，以善良和浪漫之名，化作尘世福音。,5,25/12/2020 17:05,189,0
唐人街探案3,前戏大师,最期待的电影春节电影！笑点很密集很通俗，非常适合过年和家里爸妈一起观看。刘昊然的颜，张子枫的反转我都超爱。而且不单单只是搞笑了，用心看还是能体会出很多价值观的，适合二刷。强「强」联手，「昊」事成双！,5,2021-02-12 12:38:42,154,0
独行月球,宝宝星,我不理解有什么好骂的，纯纯开心的两个小时，一个喜剧片干嘛要求那么多深度艺术造诣的，沈马让我开心了就这么简单。,5,2022-08-03 17:36:51,333,0
盛夏未来,又又,还行吧，但是gay怎么会和一个直女走这么近还接吻呢？这就很不现实了。不过抛开这点，这部片还是拍的可以的，不俗套，不狗血，讲的是求而不得的爱情，年轻人的爱情，也有上一辈的爱情，每个人都可以从中看到点自己的影子吧。第一次认识了吴磊，确实挺帅，而且超像胡歌啊，演戏也像，“你是不是因为我好看所以暗恋我啊？”一秒让人想到李逍遥……,3,2021-08-01 21:01:34,6,0
一点就到家,醉梦·聊生,题材很精准切合了当下新农村建设，励志算不上，就像是拍了个光鲜亮丽的宣传片，让电商思路走进村，让打工人有退路可走，农村要搞好，就得有年轻人愿意扎下来，不把自己当外人，从赢得村民的信任开始，但创业真的没这么简单，本片偏理想化。,3,2020-11-15 15:59:17,0,0
这个杀手不太冷静,拝啓、あなたへ,前面一般，有点“你不笑我就给你挠挠”，中后段很招笑。强烈的话剧感，这是开心麻花的本质。,4,2022-02-06 08:34:20,1,0
花木兰,傻乐的猫,其实大家忘记了。卡通版得木兰就是个美式的tomboy，和中国没啥关系。零期待所以看得下去，不过看天仙个巩俐得对手戏觉得，如果是年轻的章子怡演会好很多，天仙气质太娘了。,3,2020-09-07 21:06:15,5,0
这个杀手不太冷静,爱丽丝不梦游,一部含腾量为零，笑点密集的电影，恭喜麻花，恭喜魏翔老师。片尾他拿着花的自白，也像剧里魏成功的杀青感言。,4,2022-02-01 22:47:19,26,0
独行月球,SuperOrganism,能在煽情的地方加入笑点显得不那么尴尬，开头还浅浅内涵了一下官媒，能在现在这个环境下看到一部合格的商业片属实不易，好日子还在后头呢,4,2022-07-30 02:27:33,90,0
一点就到家,Spy Liu🌈,实在太难看了，主旋律投机电影，想煽情没煽出来，想搞笑也笑不出来。,1,2021-03-02 12:35:11,3,0
一点就到家,望仔放弃减肥了,本子相当可以，城市与乡村的交融，理想与金钱的冲突，传统与外来的拉扯，一杯茶或咖啡的香气中彼此和解。三个年轻人的互动各种意义上的好看😏刘昊然演技依然可以吹！尹昉请再多露一点肌肉！彭彭只要保持身材不发胖演技真的会有颜值加成！啊年轻人真好啊…,4,2020-10-03 18:29:48,176,0
独行月球,消亡之人,夏洛特烦恼充满了与剧情毫无关联的段子，把各种弱势群体的困境作为笑料，有时应该说是低俗的，其实也只讲了一个男人的白日梦，你在其中找不到任何激动人心，而只是“爽”。独行月球则终于不再让我感到冒犯而是坦然笑出声来。月球独行者和地球遗民的双向奔赴让我感到开心麻花电影前所未有的情感重量。但，夏洛特烦恼迎合小人物也属于小人物，它将无数人共有的重生意淫搬上银幕，实际上也倾诉了对诸多不公的诸多不满；独行月球却将同样由沈腾饰演的主角打造成大英雄，甚至和所有主旋律电影一样，将那个观众投射自身的形象，推向了牺牲。用爱情做幌子也掩盖不了什么。恭喜开心麻花，完成了自己的弧光。恭喜主旋律电影，再添一员大将。四星送你，再也不见。除非什么时候能以马丽为核心拍一部……她真的值得。,4,2022-07-29 11:31:23,1124,0
一点就到家,Anamnesis,拓展轻松版我和我的家乡,3,2020-10-07 20:50:18,1,0
一点就到家,幸福肥,让我笑了，就那么简单,4,2020-11-18 02:31:31,1,0
这个杀手不太冷静,Ber_雪碧,6.5 魏翔的第一个男主角，演得很好，致敬各种经典电影。傻子最勇敢，知道真相的人往往被现实束缚住手脚。其实某种意义上这类电影可以被当作“剧院现场”来观影，打算看看日本原版《魔幻时刻》做个对比。想起来当时这电影上映，魏翔来楼里录节目，不小心走到女厕所门口，他往里望了一下，肯定也是觉得看着不像男厕所，我正在洗手，也没认出他，就没好气地冲他说“这里是女厕所”。😅 后来才意识到是魏翔本人。,3,2022-02-01 22:20:25,0,0
心灵奇旅,哪吒男,第一口蛋糕的滋味 第一件玩具带来的安慰 太阳下山 冰淇淋流泪 从头到尾 忘记了谁 从头到尾 有没有荒废,3,2/3/2021 0:36,14,0
送你一朵小红花,爱看电影啊☀️,温情的电影！！！难熬的2020过去了，2021就要来了！！！！送积极生活的大家一朵小红花呀！！！,5,2020-12-31 22:14:57,373,0
送你一朵小红花,咕嘟咕嘟喝多了,笑中有泪，尤其喜欢电影最后的升华部分，在平行世界都有另一个自己。千玺的演技又提升了，电影真的巨好看，必须打五星！,5,2020-12-31 20:29:49,788,0
送你一朵小红花,已注销,刻意煽情，好难看，失望,2,2020-12-31 20:02:22,621,0
盛夏未来,thisis,情节普通且无聊，无论男主是否是gay，都很无聊。,2,2021-08-02 19:43:00,136,0
这个杀手不太冷静,团小纸,或许是我本来就爱原版，也或许是刚好对上我的笑点，整场都笑得很开心，以及虽然我还是觉得的沈腾来演会各方面都更多提升，但魏翔是个好演员，他就是主角。以及，会致敬《雨中曲》的电影我都会喜欢～,4,2022-02-01 16:20:07,15,0
花木兰,岩井俊七,不知道如果我说还可以会不会被踹出去啊，好像真没预想中那么不堪入目，不就是迪士尼行货嘛！情节简单，价值观真善美的那类；众多眼熟的致意元素，耳熟的经典迪士尼老歌化用的选段，仿佛陷入了一场跨越十多年的怀旧之旅，刘亦菲浴火重生扔掉铠甲、解开长发，妥妥滴就是当年动画片重现嘛；另外这真不是啥展现中国文化博大精深什么历史片，只是一部米国人眼中的东方世界的架空片，就如同他们拍阿拉伯人拍萨米人一样，不要自己凑上去往被污辱被损害的坑里跳，记住这只是美国片而已。赶脚米国的制作者们看到评价如此之差要委屈了：我们明明只是想进一步跟随如今女性时代潮流讲一个勇敢的替父从军又报效祖国的好女娃的故事嘛，为什么会被骂那么惨啦！以及再怎么样海报真的太难看了，救命啊,3,2020-09-09 21:56:01,7,0
唐人街探案3,乌苏～,"好多梗，场面宏大，延续了前几部的风格，也让我们再次见识到有钱能使磨推鬼还有帅能当饭吃！
最后的强行抒情有点尬。
拍到第三部还能维持这个水准已经不错了。
冲着为国争光葫芦娃也要给10分！哈哈哈哈！",5,2021-02-12 13:03:10,5,0
